country,contcod,region,MENA,year,DEININGER,gini_DS,Dinc_DS,Dhh_DS,Dgross_DS,WIDER,gini_W,Dinc_W,Dhh_W,Dgross_W,LIS,gini_LIS,Dinc_LIS,Dhh_LIS,Dgross_LIS,SEDLAC,gini_SEDLAC,Dinc_SEDLAC,Dhh_SEDLAC,Dgross_SEDLAC,EEUROPE,gini_EE,Dinc_EE,Dhh_EE,Dgross_EE,WYD,gini_WYD,Dinc_WYD,Dhh_WYD,Dgross_WYD,SILC,gini_SILC,Dinc_SILC,Dhh_SILC,Dgross_SILC,POVCAL,gini_POVCAL,Dinc_POVCAL,Dhh_POVCAL,INDIE,gini_INDIE,Dinc_INDIE,Dhh_INDIE,Dgross_INDIE,CEPAL,gini_CEPAL,Dinc_CEPAL,Dhh_CEPAL,Dgross_CEPAL,ALLTHEGINI,Giniall,Di,Dhh,Dg,source_of_data,cc
Albania,ALB,Eastern Europe,0,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.829849
Albania,ALB,Eastern Europe,0,1997,,,,,,,29.120001,,,,,,,,,,,,,,,28.6,0,0,0,,28.644545,1,0,1,,,,,,,29.12,0,0,,,,,,,,,,,,28.6,0,0,0,ECA,38.782814
Albania,ALB,Eastern Europe,0,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.759418
Albania,ALB,Eastern Europe,0,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.329826
Albania,ALB,Eastern Europe,0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.614101
Albania,ALB,Eastern Europe,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.142372
Albania,ALB,Eastern Europe,0,2002,,,,,,,28.200001,0,0,0,,,,,,,,,,,,29.4,0,0,0,,30.6,0,0,1,,,,,,,28.15,0,0,,,,,,,,,,,,29.4,0,0,0,ECA,40.314865
Albania,ALB,Eastern Europe,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.986958
Albania,ALB,Eastern Europe,0,2004,,,,,,,31.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.09,0,0,,,,,,,,,,,,31.1,0,0,,POVCAL,39.12785
Albania,ALB,Eastern Europe,0,2005,,,,,,,33.029999,,,,,,,,,,,,,,,31.700001,0,0,0,,31.493704,0,0,1,,,,,,,33.03,0,0,,,,,,,,,,,,31.700001,0,0,0,ECA,38.465519
Albania,ALB,Eastern Europe,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.351315
Albania,ALB,Eastern Europe,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.992592
Albania,ALB,Eastern Europe,0,2008,,,,,,,34.509998,,,,,,,,,,,,,,,30.432859,0,0,0,,,,,,,,,,,,34.51,0,0,,,,,,,,,,,,30.4,0,0,0,ECA,36.564774
Netherlands Antilles,ANT,Latin America,0,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.164516
Netherlands Antilles,ANT,Latin America,0,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.719357
Netherlands Antilles,ANT,Latin America,0,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.166668
Netherlands Antilles,ANT,Latin America,0,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.890907
Netherlands Antilles,ANT,Latin America,0,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.799999
Netherlands Antilles,ANT,Latin America,0,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.812122
Netherlands Antilles,ANT,Latin America,0,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.359459
Netherlands Antilles,ANT,Latin America,0,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.965
Netherlands Antilles,ANT,Latin America,0,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.422642
Netherlands Antilles,ANT,Latin America,0,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.93
Netherlands Antilles,ANT,Latin America,0,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.127274
Netherlands Antilles,ANT,Latin America,0,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.394444
Netherlands Antilles,ANT,Latin America,0,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.387691
Netherlands Antilles,ANT,Latin America,0,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.26923
Netherlands Antilles,ANT,Latin America,0,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.608929
Netherlands Antilles,ANT,Latin America,0,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.709999
Netherlands Antilles,ANT,Latin America,0,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.829849
United Arab Emir,ARE,Asia,0,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.164516
United Arab Emir,ARE,Asia,0,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.719357
United Arab Emir,ARE,Asia,0,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.166668
United Arab Emir,ARE,Asia,0,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.890907
United Arab Emir,ARE,Asia,0,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.799999
United Arab Emir,ARE,Asia,0,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.812122
United Arab Emir,ARE,Asia,0,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.359459
United Arab Emir,ARE,Asia,0,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.965
United Arab Emir,ARE,Asia,0,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.422642
United Arab Emir,ARE,Asia,0,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.93
United Arab Emir,ARE,Asia,0,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.127274
United Arab Emir,ARE,Asia,0,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.394444
United Arab Emir,ARE,Asia,0,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.387691
United Arab Emir,ARE,Asia,0,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.26923
United Arab Emir,ARE,Asia,0,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.608929
United Arab Emir,ARE,Asia,0,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.709999
United Arab Emir,ARE,Asia,0,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.829849
Argentina,ARG,Latin America,0,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.533333
Argentina,ARG,Latin America,0,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.599998
Argentina,ARG,Latin America,0,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.399998
Argentina,ARG,Latin America,0,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,1,1,1,,40,1,1,1,CEPAL,42.5
Argentina,ARG,Latin America,0,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.400002
Argentina,ARG,Latin America,0,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.066666
Argentina,ARG,Latin America,0,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.466667
Argentina,ARG,Latin America,0,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.033333
Argentina,ARG,Latin America,0,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.414288
Argentina,ARG,Latin America,0,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,1,1,1,,45,1,1,1,CEPAL,42.516666
Argentina,ARG,Latin America,0,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0625
Argentina,ARG,Latin America,0,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,1,1,1,,42,1,1,1,CEPAL,43.200001
Argentina,ARG,Latin America,0,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.836365
Argentina,ARG,Latin America,0,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.364285
Argentina,ARG,Latin America,0,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.072727
Argentina,ARG,Latin America,0,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.107143
Argentina,ARG,Latin America,0,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.085716
Argentina,ARG,Latin America,0,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.186668
Argentina,ARG,Latin America,0,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.900002
Argentina,ARG,Latin America,0,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.259998
Argentina,ARG,Latin America,0,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.038094
Argentina,ARG,Latin America,0,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.404545
Argentina,ARG,Latin America,0,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,1,1,1,,35,1,1,1,CEPAL,36.523075
Argentina,ARG,Latin America,0,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.986362
Argentina,ARG,Latin America,0,1974,,,,,,,,,,,,,,,,,34.540001,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,1,0,1,SEDLAC,34.563637
Argentina,ARG,Latin America,0,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.265217
Argentina,ARG,Latin America,0,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.970833
Argentina,ARG,Latin America,0,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.282608
Argentina,ARG,Latin America,0,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.463638
Argentina,ARG,Latin America,0,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.150002
Argentina,ARG,Latin America,0,1980,,,,,,,,,,,,,,,,,39.310001,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.299999,1,0,1,SEDLAC,37.164516
Argentina,ARG,Latin America,0,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.719357
Argentina,ARG,Latin America,0,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.166668
Argentina,ARG,Latin America,0,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.890907
Argentina,ARG,Latin America,0,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.799999
Argentina,ARG,Latin America,0,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.812122
Argentina,ARG,Latin America,0,1986,,,,,,,,,,,,,,,,,42.169998,1,0,1,,,,,,,,,,,,,,,,,42.79,1,0,,,,,,,,,,,,42.200001,1,0,1,SEDLAC,38.359459
Argentina,ARG,Latin America,0,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.28,1,0,,,,,,,,,,,,45.299999,1,0,,POVCAL,36.965
Argentina,ARG,Latin America,0,1988,,,,,,,,,,,,,,,,,45.549999,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.599998,1,0,1,SEDLAC,31.422642
Argentina,ARG,Latin America,0,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,51.200001,1,0,1,,,,,,,,,,,,,,,,,,,,,51.200001,1,0,1,WYD,36.93
Argentina,ARG,Latin America,0,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.127274
Argentina,ARG,Latin America,0,1991,,,,,,,,,,,,,,,,,46.52,1,0,1,,,,,,,,,,,,,,,,,46.61,1,0,,,,,,,,,,,,46.5,1,0,1,SEDLAC,38.394444
Argentina,ARG,Latin America,0,1992,,,,,,,,,,,,,,,,,45.029999,1,0,1,,,,,,,49.599998,1,0,1,,,,,,,45.48,1,0,,,,,,,,,,,,45,1,0,1,SEDLAC,37.387691
Argentina,ARG,Latin America,0,1993,,,,,,,,,,,,,,,,,44.43,1,0,1,,,,,,,,,,,,,,,,,44.89,1,0,,,,,,,,,,,,44.400002,1,0,1,SEDLAC,40.26923
Argentina,ARG,Latin America,0,1994,,,,,,,,,,,,,,,,,45.330002,1,0,1,,,,,,,,,,,,,,,,,45.96,1,0,,,,,,,,,,,,45.299999,1,0,1,SEDLAC,40.608929
Argentina,ARG,Latin America,0,1995,,,,,,,,,,,,,,,,,48.130001,1,0,1,,,,,,,,,,,,,,,,,48.91,1,0,,,,,,,,,,,,48.099998,1,0,1,SEDLAC,39.709999
Argentina,ARG,Latin America,0,1996,,,,,,,,,,,,,,,,,48.560001,1,0,1,,,,,,,,,,,,,,,,,49.52,1,0,,,,,,,,,,,,48.599998,1,0,1,SEDLAC,39.829849
Argentina,ARG,Latin America,0,1997,,,,,,,,,,,,,,,,,48.349998,1,0,1,,,,,,,,,,,,,,,,,49.11,1,0,,,,,,,,,,,,48.400002,1,0,1,SEDLAC,38.782814
Argentina,ARG,Latin America,0,1998,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,52.400002,1,0,1,,,,,,,50.74,1,0,,,,,,,,,,,,52.400002,1,0,1,WYD,41.759418
Argentina,ARG,Latin America,0,1999,,,,,,,,,,,,,,,,,49.09,1,0,1,,,,,,,,,,,,,,,,,49.81,1,0,,,,,,,,,,,,49.099998,1,0,1,SEDLAC,40.329826
Argentina,ARG,Latin America,0,2000,,,,,,,,,,,,,,,,,50.43,1,0,1,,,,,,,,,,,,,,,,,51.11,1,0,,,,,,,,,,,,50.400002,1,0,1,SEDLAC,39.614101
Argentina,ARG,Latin America,0,2001,,,,,,,,,,,,,,,,,52.209999,1,0,1,,,,,,,50.200001,1,0,1,,,,,,,53.36,1,0,,,,,,,,,,,,52.200001,1,0,1,SEDLAC,42.142372
Argentina,ARG,Latin America,0,2002,,,,,,,,,,,,,,,,,53.259998,1,0,1,,,,,,,,,,,,,,,,,53.79,1,0,,,,,,,,,,,,53.299999,1,0,1,SEDLAC,40.314865
Argentina,ARG,Latin America,0,2003,,,,,,,,,,,,,,,,,52.560001,1,0,1,,,,,,,,,,,,,,,,,54.72,1,0,,,,,,,,,,,,52.599998,1,0,1,SEDLAC,40.986958
Argentina,ARG,Latin America,0,2004,,,,,,,,,,,,,,,,,49.599998,1,0,1,,,,,,,,,,,,,,,,,50.18,1,0,,,,,,,,,,,,49.599998,1,0,1,SEDLAC,39.12785
Argentina,ARG,Latin America,0,2005,,,,,,,,,,,,,,,,,48.84,1,0,1,,,,,,,49.76025,1,0,1,,,,,,,49.28,1,0,,,,,,,,,,,,48.799999,1,0,1,SEDLAC,38.465519
Argentina,ARG,Latin America,0,2006,,,,,,,,,,,,,,,,,47.470001,1,0,1,,,,,,,,,,,,,,,,,47.72,1,0,,,,,,,,,,,,47.5,1,0,1,SEDLAC,39.351315
Argentina,ARG,Latin America,0,2007,,,,,,,,,,,,,,,,,46.900002,1,0,1,,,,,,,,,,,,,,,,,47.37,1,0,,,,,,,,,,,,46.900002,1,0,1,SEDLAC,36.992592
Argentina,ARG,Latin America,0,2008,,,,,,,,,,,,,,,,,45.939999,1,0,1,,,,,,,,,,,,,,,,,46.26,1,0,,,,,,,,,,,,45.900002,1,0,1,SEDLAC,36.564774
Argentina,ARG,Latin America,0,2009,,,,,,,,,,,,,,,,,44.860001,1,0,1,,,,,,,,,,,,,,,,,46.13,1,0,,,,,,,,,,,,44.900002,1,0,1,SEDLAC,42.204082
Argentina,ARG,Latin America,0,2010,,,,,,,,,,,,,,,,,44.220001,1,0,1,,,,,,,,,,,,,,,,,44.49,1,0,,,,,,,,,,,,44.200001,1,0,1,SEDLAC,38.765152
Argentina,ARG,Latin America,0,2011,,,,,,,,,,,,,,,,,43.139999,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.099998,1,0,1,SEDLAC,41.735897
Argentina,ARG,Latin America,0,2012,,,,,,,,,,,,,,,,,41.720001,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.700001,1,0,1,SEDLAC,46.217648
Armenia,ARM,Eastern Europe,0,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.533333
Armenia,ARM,Eastern Europe,0,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.599998
Armenia,ARM,Eastern Europe,0,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.399998
Armenia,ARM,Eastern Europe,0,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5
Armenia,ARM,Eastern Europe,0,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.400002
Armenia,ARM,Eastern Europe,0,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.066666
Armenia,ARM,Eastern Europe,0,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.466667
Armenia,ARM,Eastern Europe,0,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.033333
Armenia,ARM,Eastern Europe,0,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.414288
Armenia,ARM,Eastern Europe,0,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.516666
Armenia,ARM,Eastern Europe,0,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0625
Armenia,ARM,Eastern Europe,0,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.200001
Armenia,ARM,Eastern Europe,0,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.836365
Armenia,ARM,Eastern Europe,0,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.364285
Armenia,ARM,Eastern Europe,0,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.072727
Armenia,ARM,Eastern Europe,0,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.107143
Armenia,ARM,Eastern Europe,0,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.085716
Armenia,ARM,Eastern Europe,0,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.186668
Armenia,ARM,Eastern Europe,0,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.900002
Armenia,ARM,Eastern Europe,0,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.259998
Armenia,ARM,Eastern Europe,0,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.038094
Armenia,ARM,Eastern Europe,0,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.404545
Armenia,ARM,Eastern Europe,0,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.523075
Armenia,ARM,Eastern Europe,0,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.986362
Armenia,ARM,Eastern Europe,0,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.563637
Armenia,ARM,Eastern Europe,0,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.265217
Armenia,ARM,Eastern Europe,0,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.970833
Armenia,ARM,Eastern Europe,0,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.282608
Armenia,ARM,Eastern Europe,0,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.463638
Armenia,ARM,Eastern Europe,0,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.150002
Armenia,ARM,Eastern Europe,0,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.164516
Armenia,ARM,Eastern Europe,0,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.719357
Armenia,ARM,Eastern Europe,0,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.166668
Armenia,ARM,Eastern Europe,0,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.890907
Armenia,ARM,Eastern Europe,0,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.799999
Armenia,ARM,Eastern Europe,0,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.812122
Armenia,ARM,Eastern Europe,0,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.359459
Armenia,ARM,Eastern Europe,0,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.965
Armenia,ARM,Eastern Europe,0,1988,,,,,,,28,1,0,1,,,,,,,,,,,,,,,,,26.921267,0,0,0,,,,,,,,,,,,,,,,,,,,,26.9,0,0,0,WYD,31.422642
Armenia,ARM,Eastern Europe,0,1989,,39.389999,1,0,1,,39.389999,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.400002,1,0,1,WIDER,36.93
Armenia,ARM,Eastern Europe,0,1990,,,,,,,26.9,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.9,1,0,1,WIDER,34.127274
Armenia,ARM,Eastern Europe,0,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.394444
Armenia,ARM,Eastern Europe,0,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.387691
Armenia,ARM,Eastern Europe,0,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.26923
Armenia,ARM,Eastern Europe,0,1994,,,,,,,60.599998,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.599998,1,0,0,WIDER,40.608929
